,Unnamed: 0,lyrics
70,"양희은, 김창기 - 엄마가 딸에게","난 난 눈 잠시 잠시 붙인 줄 만 알았는데 알았는데
벌써 벌써 있었고
넌 넌 어린 항상 줄 줄 만 알았는데
벌써 벌써 다 어른이
난 난에 삶 삶 아직도 잘 모르기에에
너 너 해에게 말 말이 없지만
네 네 좀가 행복 행복해지기를
원 원 마음하는
내 내 속 가슴 가슴 뒤져 할 말을 찾지 찾지
공부 공부
아냐 아냐 너무 그건서야
성실 성실
나 나 그러지도
사랑 사랑
아냐 아냐 너무 그건
너 너 삶을의
난 난 세상 한참 줄 줄 만 알았는데
아직 아직이고
난 난 예쁜 항상 머물고 싶었지만 싶었지만
이미 이미 털이 미운
난 난에 삶 삶 아직도 잘 모르기에에
알고픈 알고픈 정말 일들
엄만 엄만 늘 또 또 말 만 되풀이하며하며
내 내의 마음 마음을 더 굳게 닫지 닫지
공부 공부
그게 그게 한 중요 나 나도 알아
성실 성실
나 나 애쓰고도 요
사랑 사랑
더 더 상처는 싶지 않아 않아
나 나 삶을의 해 줘 줘
왜 왜 내 엄만 모른 채 채
매일 매일 잔소리 똑같은
또 또 보채
난 난 차가운 지금 속 속에 갇혀
살아갈 살아갈처럼 새 해
원망 원망 말하려는 계속 해 해
제발 제발를 나 두라고라고
왜 왜처럼 애 고
내 내 들어보라 얘길
나 나 마음도 많이 아퍼 아퍼
힘들어 힘들어있다하고
아무리 아무리 해 노력
난 난의 엄마 엔 그저 그저
철없는 철없는 거 딸인 고
나 나 혼자를 놔 둬 둬
공부 공부
아냐 아냐 너무 그건서야
성실 성실
나 나 그러지도
사랑 사랑
아냐 아냐 너무 그건
너 너 삶을의
내 내 좀가 좋은 좋은 엄마가
되지되지 걸
용서 용서 줄 해 있겠니
넌 넌보다 나 좋은 좋은 엄마가
되겠다 되겠다 약속 고 주겠니
랄 랄 라랄 라랄
엄마 엄마를 나 믿어 줘요 줘요
어려운 어려운이 말
따스한 따스한을 손 줘요
날 날 해 걱정 엄마 엄마의 말들이
무겁게 무겁게
세상 세상 살아가는을
무섭게 무섭게
왜 왜 눈물 몰래 훔쳐 요 요
조용히 조용히을 가슴 요
엄마 엄마 걱정의
난 난 잘 더 더 낼 수있어 요 요
그 그을 무엇 든
언제나 언제나 엄마 난 딸로
다 다 내고 버텨 테니
걱정 걱정 마요
말 말 않아도하지 알고 알고있다 고
엄만 엄만 누구 그
나 나 사랑를 걸
그래서 그래서 자신 난 난 말 할 수있어있어
엄마 엄마 좋은처럼되는 게 게
내 내이란 꿈
말 말 않아도하지 알고 알고있다 고
엄만 엄만 누구 그
나 나 사랑를 걸
그래서 그래서 자신 난 난 말 할 수있어있어
엄마 엄마 행복를 해 해주는 게
바로 바로 꿈 내 거"
71,안녕하신가영 - 좋아하는 마음,"누구 누구 다 나있는
일반 일반 인 적을
너 너 말에게 때
특별 특별 모든하던이
익숙한 익숙한이
되어되어 않을까
평범한 평범한가 내를
생각 생각이하는이
특별 특별 때
당연 당연 모든하던이
너 너로에게는
하나 하나 의미의 돼
좋아해
좋아한다는 좋아한다는보다
좋아하는 좋아하는 먼저
생각 생각 말한다는
네 네 먼저가이 나 나
보고보고 말 싶다는
우연히 우연히를 너 줘
그때 그때 말 반갑단
좋아하는 좋아하는 먼저 마음 해 줘 줘
알 알 같은 것과
알 알없는 수
나 나로에게와
하나 하나 의미의 돼
좋아해
좋아한다는 좋아한다는보다
좋아하는 좋아하는 먼저
생각 생각 말한다는
네 네 먼저가이 나 나
보고보고 말 싶다는
우연히 우연히를 너 줘
그때 그때 말 반갑단
좋아하는 좋아하는 먼저
좋아한다 좋아한다 또 고하면
꼭 꼭 진심 가벼운
그래서 그래서을 말 아끼면
괜히 괜히 버릴까
어렴풋 어렴풋 마음들 한
꼭 꼭를 너
어리숙 어리숙 우리해진
둘이 둘이 꿈되는 꿔
그래서 그래서을 말 아끼면
괜히 괜히 버릴까
어렴풋 어렴풋 마음들 한
꼭 꼭를 너
어리숙 어리숙 우리해진
둘이 둘이 꿈되는 꿔
좋아한다는 좋아한다는보다
좋아하는 좋아하는 먼저"
72,FTISLAND - 소녀를 만나다,"어릴 어릴 뛰놀던 적에에 넌 있었지
하얀 하얀 수줍던 얼굴 소녀가가
시간 시간 밀려온의 기억 기억 저편에서
아직도 아직도 웃으며 날
다시 다시로 그때
우리 우리 수 만날 것 같아 같아
가만히 가만히을 눈 눈 회색 기억에 사는 사는
그 그 불러 소녈
그려 그려 만질 봐도없는없는 사랑 아
소리 소리들을 쳐도없는없는 사랑 아
내 내에 가슴 아름다운 소녀야 소녀야
잊지 잊지 할 못의의 첫 사랑

눈 눈 소녀 부신 부신 미소를 지은 채로 채로
창가 창가 날에서 있지만
어느덧 어느덧 작은 커버린는
이젠 이젠 그곳 다시 없어
한번쯤 한번쯤 나은 또
찾아 찾아 것 줄 같은 같은 생각에
추억 추억 기대에
그 그의 소녀을 부르며 부르며
눈 눈 감지만
그려 그려 만질 봐도없는없는 사랑 아
소리 소리들을 쳐도없는없는 사랑 아
내 내에 가슴 아름다운 소녀야 소녀야
잊지 잊지 할 못의의 첫 사랑
내 내에 머릿속 버린 채 채
지울수도 지울수도 그없는는
빛바랜 빛바랜 에선 거리 여전히
키 키 소년 작은 만나
사랑 사랑 사랑하고
뻗어 뻗어 잡을 봐도없는없는 사랑 아
다가서면 다가서면 멀어지는 자꾸의의 사랑 아
외치며 외치며 보지만 불러없는없는 소녀는
영원토록 영원토록 수 지울 지울 내 첫 사랑 이죠 이죠"
73,보아 - 천국과 지옥 사이,"차라리 차라리하자
너 너 안를 난 아파 아파
아침 아침 전부이면
또 또를 너
차라리 차라리 두자
못쓰게 못쓰게 버린 돼
어떻게 어떻게 시간 든
또 또 흐 우릴 테니
미안 미안 아직
너 너 생각를 사랑해서해서
널 널 엔 결국
놓지도 놓지도 할 못
단 단 만 하루 사랑하자하자
또 또 만
너 너 또를
다 다 또 잊고서
사랑 사랑 버리는 해를
단 단라도 하루 보자
못 못 말 지킬 지킬 너를 못 보면 보면
아프면서 아프면서 울면서
다짐 다짐하는 만
너 너두고를
천국 천국 지옥과
잊으려 잊으려 볼수록
다가온 다가온 참 니가
닿을 닿을 안 수도 수도
없을 없을 거리 그
웃을 웃을
니가 니가 모르도록 다만 마음을을
나 나 엔 결국 마음
주지주지 못도 거라서라서
단 단 만 하루 사랑하자하자
또 또 만
너 너 또를
다 다 또 잊고서
사랑 사랑 버리는 해를
단 단라도 하루 보자
못 못 말 지킬 지킬 너를 못 보면 보면
아프면서 아프면서 울면서
다짐 다짐하는 만
너 너두고를
천국 천국 지옥과"
74,프롬 - 서로의 조각,"마주 마주 손 잡은 기억 해 해
나 나 의미의의 너에게 만있어있어
바라보는 바라보는 그 눈빛
너 너 의미의의 나에게 만있어있어
너 너 너 모든의은 다 다 나에게로와와
까 까 오늘 만 만 닿은 의미가 돼 돼
너 너 너 모든의은 다 다 나에게로와와
빈 빈의 어딘가 조각이되어되어
우리 우리의 만을 지을래 지을래
슬픈 슬픈은 눈물 마실게
날 날 창위한 내줄래
매일 매일을 문
그 그 바라보게
방안 방안 널 가득 노래
나 나 의미의의 너에게 만있어있어
오고오고 수많은가는 속에에
너 너 의미의의 나에게 만있어있어
우연 우연 인뿐에
널 널 추는 위해
그리워질 그리워질 내일 내일
널 널 그리는 위해
너 너 너 모든의은 다 다 나에게로와와
까 까 오늘 만 만 닿은 의미가 돼 돼
너 너 너 모든의은 다 다 나에게로와와
빈 빈의 어딘가 조각이되어되어
우리 우리의 만을 지을래 지을래
슬픈 슬픈은 눈물 마실게
날 날 창위한 내줄래
매일 매일을 문
그 그 바라보게
마주 마주 손 잡은 기억 해 해
나 나 의미의의 너에게 만있어있어
바라보는 바라보는 그 눈빛
너 너 의미의의 나에게 만있어있어
방안 방안 널 가득 노래
나 나 의미의의 너에게 만있어있어
오고오고 수많은가는 속에에
너 너 의미의의 나에게 만있어있어"
75,서영은 - 좋아 좋아,"처음 처음 만나는 널
노란 노란 장미 세송이 들고
룰루랄라 룰루랄라을 신촌하는
내 내은 가슴 두근두근
생머리 생머리
나 나 향해를을을 흔드는 너
머리 머리 발끝에서
나 나 사로잡네를 에로
니가 니가 너무 좋아
모든 모든주고 걸
너 너 만에게 내 마음 마음
난 난 싶지 꾸미고
언제 언제 언제까지 너 너와 함께
너 너 함께와 꺼야 예이예 예이예
룰루랄라 룰루랄라을 신촌는
내 내은 마음이야 에로 에로
여여 나보세요 천사 어떻게 어떻게
내 내을 마음 요
괜찮아 괜찮아 나 요 천사 가져간 가져간
내 내을 마음 마음이 간직 해 줘요 줘요
니가 니가 너무 좋아
모든 모든주고 걸
너 너 만에게 내 마음 마음
난 난 싶지 꾸미고
언제 언제 언제까지 너 너와 함께
너 너 함께와 꺼야 예이예 예이예
니가 니가 너무 좋아
모든 모든주고 걸
너 너 만에게 내 마음 마음
난 난 싶지 꾸미고
니가 니가 너무 좋아
모든 모든주고 걸
니가 니가 너무 좋아
모든 모든주고 걸
니가 니가"
76,김진표 - 오롤롤롤로,"가위 가위 주먹내 내 가위 바위보 바위보
비온 비온에 뒤 엔 엔 빨주 노초파남보.
하나 하나 다섯부터 세면 일이삼사오 일이삼사오.
사랑 사랑 푹에 그럼 오롤롤로로 오롤롤로로.
편의점 편의점 담배에에 때 후 후 줄 그레한 모습인 난 데 데.
문 문 열고을을 순간에에 나와 눈이 그대 그대.
오 오 오 머리결 저 저 눈빛 눈빛에 저 가슴에 다리에에, 환장 하겠네 하겠네.
주제 주제 못하고 파악도 파악도 사랑에 푹 빠지고 빠지고.
그녀 그녀 그녀 맘 손잡고대로, 내 인생의의 기쁨은 배로 배로
그럴수 그럴수 있다면 만 목숨 바치겠는데 바치겠는데
그녀 그녀 예쁜 같이 같이 함께 살면 참 좋겠는데 좋겠는데.
욕심이 욕심이 하지마 하지마, 이왕이면 다홍치마.
가위 가위 주먹내 내 가위 바위보 바위보
비온 비온에 뒤 엔 엔 빨주 노초파남보.
하나 하나 다섯부터 세면 일이삼사오 일이삼사오.
사랑 사랑 푹에 그럼 오롤롤로로 오롤롤로로.
가위 가위 주먹내 내 가위 바위보 바위보
비온 비온에 뒤 엔 엔 빨주 노초파남보.
하나 하나 다섯부터 세면 일이삼사오 일이삼사오.
사랑 사랑 푹에 그럼 오롤롤로로 오롤롤로로.
너 너 모습의 반 했지 했지.내 내 내 널해도 괜찮겠지?
평생 평생 평생 걱정 아무 편안하게하게, 정말 행복하게.
만약 만약 무얼 니가 니가, 나 기꺼이 서서 서서 망을 봐줄께.
내 내으로 100%, 그만큼의 믿음으로!
굴러 굴러 머릿속가는가는 유치 한 고백만이 떠올라 떠올라
쿵쾅대 쿵쾅대 쿵쾅대 가슴는 엔 불타는 불타는 사랑 만 만이 더해가가
과연 과연는 그녀 그녀 내가가 이렇게나 떨고 걸 걸.
누가 누가 말려 날.사랑 사랑 고한다 해 줘 줘
가위 가위 주먹내 내 가위 바위보 바위보
비온 비온에 뒤 엔 엔 빨주 노초파남보.
하나 하나 다섯부터 세면 일이삼사오 일이삼사오.
사랑 사랑 푹에 그럼 오롤롤로로 오롤롤로로."
77,유지희 - 누구보다 예쁘게,"눈 눈 뜨면을 사람이고이고
잠들기 잠들기 떠오르는 전이고
사실 사실 뭘은
생각나 생각나 사람는
어딜 어딜 쫓아오는 가도 사람을을
그래 그래 좋아하게 요
나 나 이런도 싫지는 싫지는 않네 요
바보 바보 웃는처럼이 많아지고 많아지고
서운함 서운함 토라짐이에
그 그 앞 사람
아이 아이 돼가 요
투정 투정 일 부리는 많아져도
나 나 좋아해줄래요
그거면 그거면 없는데
우리 우리보다 누구 만나 요 요
세상 세상 질투 사람들
후회 후회 않게
그대 그대 아껴줄게를
우리 우리 말기로 서두르지는 요
천천히 천천히 요
그대란 그대란을 사람 많이
알고 알고 요
바보 바보 웃는처럼이 많아지고 많아지고
서운함 서운함 토라짐이에
그 그 앞 사람
아이 아이 돼가 요
투정 투정 일 부리는 많아져도
나 나 좋아해줄래요
그거면 그거면 없는데
우리 우리보다 누구 만나 요 요
세상 세상 질투 사람들
후회 후회 않게
그대 그대 아껴줄게를
우리 우리 말기로 서두르지는 요
천천히 천천히 요
그대란 그대란을 사람 많이
알고 알고 요"
78,타루 - 날씨 맑음,"우연히 우연히 기대 마주치길도하면서하면서
하루 하루 두근대 종일
맘 맘 거리으로 걸어 봐 봐

부서질 부서질 햇살 듯 쏟아지고
날아갈 날아갈 바람 듯 살랑거려
바람 바람 내 타고 날아가
끝도 끝도 저없이 하늘위로로
날씨 날씨 너무 만 날
방안 방안 만에 엔 엔 억울 해
거울 거울에 속 모습 모습은 왠지
서글퍼 서글퍼
우연히 우연히 기대 마주치길도하면서하면서
하루 하루 두근대 종일
맘 맘 거리으로 걸어 봐 봐

꿈 꿈 꾸듯을은 내려앉아 내려앉아
사랑 사랑 포근히 하듯 안아
달빛 달빛 내 이여을을 전해 줘
그리운 그리운 그대 이름 속에서에서
날씨 날씨 너무 만 날
아무 아무도 일 엔 엔 억울 해
설레임 설레임 치장에 내 모습 모습
서글퍼 서글퍼
이렇게 이렇게 날 아름다운
이이 어여쁜처럼
아름다운 아름다운 길 가로수 할 그댄 그댄
우연히 우연히 기대 마주치길도했지만했지만
하루 하루 설레이 종일
맘 맘 거리으로 걸어도"
79,허회경 - 김철수 씨 이야기,"사실 사실도 너
내 내은 기쁨 질투 질투가되고
슬픔 슬픔 항상은이 돼 돼
사실 사실도 너를를 게 없더라고
생각 생각 보면 해 친구보다보다
떠돌이 떠돌이를 강아지 사랑 해 해
특별 특별 고하다하다 너는 사실 똑같더라고 똑같더라고
특별 특별이 함 둘 모이면 모이면
평범함 평범함되고
우두커니 우두커니
세상 세상 가만히을 보면
비극 비극 언제나
발 발 잘 뻗고 찾아온단다
아아아아
슬퍼라
아아아아
사실 사실도 너
내 내은 사랑 재앙이되고되고
재앙은 재앙은 사랑 항상 돼
널 널 할 사랑
아무리 아무리 없더라고
겁 겁 작은 쟁이는 마저
두려운 두려운이라 법
우두커니 우두커니
세상 세상 가만히을 보면
비극 비극 언제나
입꼬리 입꼬리 올릴를 찾아온단다
아아아아
슬퍼라
아아아아
내방 내방 벽의 늘 늘 젖어있어서
기댈 기댈없고
나 나 이웃은
그저 그저 좋은 운뿐이야이야
나 나 바다의
사막 사막 변해으로 만하고하고
나 나 앞는는 걸어가도 뒤로 넘어지네 넘어지네
아아아아
슬퍼라
아아아아
슬퍼라"
80,김필선 - 마마,"마마 마마 내 왜은 가짜야 가짜야
나 나 왜는 붉은 피 피
하나 하나 않는 나지
다들 다들 고 물어본다
너 너 겨울도 아냐 고 고
마른 마른 같은 가지이
왜 왜 줄 슬픈 고
그럼 그럼 알지 당연히 몰라
그 그 가지 잔 잔에 업힌 나의 생 생
그럼 그럼 알지 당연히 몰라
그 그 가지 잔 잔에 업힌 나의 생 생
마마 마마 내 왜 차갑지
나 나 왜는 겨울을을
노래 노래 살아야하며
다들 다들 고 물어본다
너 너 여름도 아냐 고 고
살아 살아 언어있는 온도가가
뜨거운 뜨거운 아냐 줄
그럼 그럼 알지 당연히 몰라
그 그 가지 잔 잔에 업힌 나의 생 생
그럼 그럼 알지 당연히 몰라
그 그 가지 잔 잔에 업힌 나의 생 생
내 내 심장 게 주겠니
네 네를 언어 싶은데
네 네에 눈 별들 별들을 보며
예쁘다 예쁘다 해 고 싶은데
나 나 왜
나 나 왜
나 나 왜
나 나 왜"
81,겸 - 운명론,"너 너 젊음이의 때
찬란 찬란 빛날하게을 보며 보며
그림자 그림자 커진처럼 사랑을을
여기 여기 놓고 남겨 떠날게
넌 넌 게 내 이었기에에
가려진 가려진을 마음 마음 슬프 다 생각 하진 않아 않아
난 난 떠날게
우리 우리 안녕은의 아름다울 아름다울 거 야
너 너 눈빛의 가득 담긴 담긴
이유 이유 슬픔 모를 모를 난 사랑 해 그리워 해 해
나 나 슬픔도 앓다 보면 보면
네 네 보는가 보일까
우리 우리 서로는는 세상에서 음 음 음
결국 결국 못했고
어제 어제 장면들의 써 써 내려가는 네겐
내 내은 이름 없을 없을 거 야
나 나 겨울의 너무 시려워 시려워
너 너 데려올를이 없었던가 없었던가
그런가 그런가
나 나 마음의 달아 올라도 올라도
너 너 겨울의 녹일 녹일 수가 없었나
그랬나 그랬나"
82,카더가든 - 아무렇지 않은 사람,"그대의 그대의이
변하지 변하지 거 않을
믿음과
나 나 그
품 품 사랑 속과 평온
그대는
왜 왜 게 내 요
아무렇지 아무렇지 사람 않은 될 될 게 요
아무런 아무런도 일 것처럼처럼
감은 감은을 눈 너무 너무 아픈 마음도
담대히 담대히 낼 버텨 있기를를
우연 우연 시작의
믿을 믿을있게 수 믿었죠
고맙지 고맙지 요
홀로 홀로 모든 서을
견뎌 견뎌 나내는
아무렇지 아무렇지 사람 않은 될 될 게 요
아무런 아무런도 일 것처럼처럼
감은 감은을 눈 너무 너무 아픈 마음도
담대히 담대히 낼 버텨 있기를를
그 그 시간 많은에서
나란히 나란히 있던 서 모습은은
다 다가 뭔
기억 기억 할 못
날 날 버릴 지워
아무렇지 아무렇지 사람 않은 못 못 돼 요
아프고 아프고 스러우니까
아무렇지 아무렇지 그대는 않게 요
절대로 절대로 말고서
다시 다시 열지는
옛 옛을 시간
돌려 돌려 요 봐 거예요예요
숨죽여 숨죽여 어제도
우리 우리
너무나도 너무나도 슬퍼 아름다워"
83,호소 - 나를 좋아해주지 않아도 괜찮아,"모든 모든이
나 나 좋아해를 바랬어
그저 그저 난 그걸로 했어
그런 그런 마음 내
나 나 더를 한단 걸 걸
언제쯤 언제쯤 알게 난
아무 아무도 일
아무 아무도 일 그건
어떤 어떤 또 말로를를 위로 할까
아무것 아무것 아니야
아무것 아무것 아니야도 말
오늘도 오늘도을 잠
모든 모든이
나 나 좋아해를 바랬어
그런 그런 마음 내 욕심 일까 일까
툭 툭 말들 던진
내 내 아파한가 모르게
괜찮다 괜찮다 다독 날
아무 아무도 일
아무 아무도 일 그건
어떤 어떤 또 말로를를 위로 할까
아무것 아무것 아니야
아무것 아무것 아니야도 말
오늘 오늘 듣고 꼭
나 나 좋아해를 않아도
나 나 좋아해를 않아도"
84,오존 (O3ohn) - Down,"넌 넌 나쁜 내 내을 찾네 알아 알아 난 난
넌 넌가 내 내 원해 알아 난 말야 말야
못난 못난 점 같은 같은 봤네 아냐 난 아냐 아냐
넌 넌 다친 네 네을 겁 내고는 말아 말아
넌 넌
지금 지금 마음 내
어디론가 어디론가 봐
이런 이런 마음 내을
말 말 줄까 해 넌 알까 알까
난 난가 네 네 쉬길 원해 맞아 너 말야 말야
난 난 닫힌 네을 열래 열래
알아 알아 알아 줘
지금 지금 모습 네
어디 어디 부서질까 선가
그런 그런 마음 내을
알아줄까 알아줄까 같아
이런 이런 바람 내
어느샌가 어느샌가
그럼 그럼 모든걸
말 말 줄까 해 바라"
85,데이먼스 이어 (Damons year) - Salty,"잊혀지는 잊혀지는
당연 당연 걸 하단도
나 나 마음의
어딘가 어딘가 죠
그대 그대 날 떠난에
아무리 아무리을 눈
난 난 속 꿈 도망갈 도망갈 수 없었네
시간 시간 흘러은은 모습을 깎아 내고 내고
액자 액자 사진도 속의 갉아 먹겠죠 먹겠죠
원망 원망 없어은 그저 그저 너무 슬퍼져서
아무 아무도 말 않고 잠겨지겠죠 잠겨지겠죠
지워지면 지워지면가 내
나 나 어디론가는 준비조차조차
하지하지 채로 못한 헤매겠죠
그대 그대에 뒤 뒤 그림자를 이불 삼고 삼고
나 나 피로는 풀고
난 난 돼 그거면
지워지면 지워지면가 내
나 나 어디론가는 준비조차조차
하지하지 채로 못한 헤매겠죠
지워지면 지워지면가 내
나 나 어디론가는 준비조차조차
하지하지 채로 못한 헤매겠죠"
86,선우정아 - 남,"누구 누구 잘못도 건 없어 없어
모르겠어 모르겠어 최선 우린 다 했어 했어
발버둥 발버둥 사랑 쳐 위해하지만
사실 사실 사실은 있었지 있었지 아니오 아니오
눈물 눈물 소용도 요
우리 우리 여기는 야
이별이 이별이 쉽네 이렇게
돌아서 돌아서 그는
남
사라지는 사라지는라는 우리
사라지는 사라지는라는 우리
사라지는 사라지는 란 우리
사라지는 사라지는
지워지는 지워지는
현실 현실 동화은 질투 해 해
절대 절대 우릴 쉽게 두지 않아 않아
버틸 버틸 버틴만큼 같은데
세상 세상 끝의 걸음 걸음 앞에
우리 우리 기다리네
눈물 눈물 소용도 요
우리 우리 여기는 야
이별이 이별이 쉽네 이렇게
돌아서 돌아서 그는
남
사라지는 사라지는라는 우리
아득한 아득한 체온 네 입맞춤
너 너 꿈는는 가네 기억 속으로 숨네 숨네
눈물 눈물 소용도 요
우리 우리 여기는 야
사라지는 사라지는라는 우리
사라지는 사라지는 란 우리
사라지는 사라지는
지워지는 지워지는"
87,우리같은사람들 - 그 많던 일기는 그저 글자가 되고,"잔잔 잔잔 나 한 일상 속 속
바람 바람 불어이
바람 바람 파도은 만들어
시도 시도도 때 일렁거리네
그대 그대 맘 내 내 유람하는 구경꾼 이었나 이었나
비춰 비춰 내 보인 보인은 볼품이 없었나 없었나
빙빙 빙빙 엉켜버린 돌아 랠 푸는데 푸는데
얼마나 얼마나 모르겠네 걸릴런지는
낯설은 낯설은의 나 속
빼곡히 빼곡히 일기는
의미 의미 글자가없는
아픔 아픔 기억으로 남게 했네 했네
그대 그대 맘 내 내 유람하는 구경꾼 이었나 이었나
비춰 비춰 내 보인 보인은 볼품이 없었나 없었나
빙빙 빙빙 엉켜버린 돌아 랠 푸는데 푸는데
얼마나 얼마나 모르겠네 걸릴런지는"
88,혁오(HYUKOH) - TOMBOY,"난 난가 엄마 엄마 베푼 사랑에 어색 해 해
그래서 그래서 건 그런 늘 어렵다니까 어렵다니까
잃기 잃기 욕심 두려웠던에도도
작은 작은이 예쁨
난 난 행복 지금 그래서 그래서 불안 해
폭풍 폭풍 바다 전 늘 늘 고요 하니까
불 불 붙어이 타면 타면 안 되잖아
나 나 사랑는 응원 해 해
젊은 젊은 나이테 우리 잘 잘 보이지 않고
찬란 찬란 빛 한 눈이 눈이 멀어 꺼져가는데
아아아아아
아아아아아
아아아아아아아
아아아아아
아아아아아
아아아아아아아아아
슬픈 슬픈은 어른 뒷걸음 뒷걸음 만 치고
미운 미운을 스물 스물 넌 지루 해 보여 보여
불 불 붙어이 타면 타면 안 되니까
우리 우리을 사랑 해
젊은 젊은 나이테 우리 잘 잘 보이지 않고
찬란 찬란 빛 한 눈이 눈이 멀어 꺼져가는데
그래 그래 나 그때 잘 몰랐었어 몰랐었어
우린 우린 점 다른 닮았고
철이 철이 먼저 들어 버린
너 너 이젠와도 닮았네 닮았네
젊은 젊은 나이테 우리 잘 잘 보이지 않고
찬란 찬란 빛 한 눈이 눈이 멀어 꺼져가는데
아아아아아
아아아아아
아아아아아아아
아아아아아
아아아아아
아아아아아아아아아"
89,잔나비 - 꿈과 책과 힘과 벽,"해 해 뜨고가지는지는 것에
연연 연연 나 하였던 작은방
텅 텅 마음 빈 불러봤자봤자
누군 누군에겐가 테니
꼭 꼭 입 다문 새로 삐져나온 삐져나온
보잘 보잘없는 것의의 한숨에
나 나 고 들으라 들으라 쉰 숨이 더 냐 냐
아버지 아버지 게 내
제 제 저려 발 발 답 할 수 없었네 없었네
우리 우리 우리는
어째서
어른이 어른이 걸까
하루하루 하루하루
참 참 짐 무거운
더 더 못는 거 야 야
꿈 꿈 책과과 힘과 벽 사이를를
눈치 눈치에보기 나날들
소년 소년 야망 이여 가져라
무책임 무책임 격언 한에
저 저를 바다하는하는 거 야
어처 어처 없던 구니의의 어린 꿈
가질 가질 없음 수 알게 알게되던 날
두드러기 두드러기 돋은처럼이
끝내 끝내 이름 그 말았네
우리 우리 우리는
어째서
어른이 어른이 걸까
하루하루 하루하루
참 참 짐 무거운
더 더 못는
멈춰 멈춰 남겨진
날 날
어떤 어떤이 맘
하루하루 하루하루
참 참 밤 무서운 걸
잘 잘 버티도 넌
하루하루 하루하루
참 참 밤 무서운 걸
자고 자고 괜찮아질 나면 야
하루는 하루는 어른이 더 테니
무덤덤 무덤덤 그 한을을 기억 해
어릴 어릴 본 적의의 눈을
우린 우린 닮아야 조금씩 거 야 야"
90,선우정아 - 그러려니,"만나는 만나는은 사람
그리운 그리운은 사람
끊어진 끊어진에 연은 없더라도 없더라도
그리운 그리운은 마음 못해
잘 잘
문득 문득 너 떠오른
안부 안부 묻는다
잘 잘
대답 대답들을을 없으니
쓸쓸히 쓸쓸히 음
그러려니
잘 잘
문득 문득 너 떠오른
안부 안부 묻는다
잘 잘
대답 대답들을을 없으니
쓸쓸히 쓸쓸히 음
그러려니 그러려니
만나는 만나는은 사람
그리운 그리운은 사람
끊어진 끊어진에 연은 없더라도 없더라도
그리운 그리운은 마음 못해
만나는 만나는은 사람
그리운 그리운은 사람
끊어진 끊어진에 연은 없더라도 없더라도
그리운 그리운은
그리운 그리운은"
